gene_name	go_id	biological_function
SYNJ1	GO:0046856; GO:0048488	phosphatidylinositol dephosphorylation; synaptic vesicle endocytosis
SYNJ2	GO:0046856; GO:0048488	phosphatidylinositol dephosphorylation; synaptic vesicle endocytosis
SYNM	GO:0003009	skeletal muscle contraction
SYNPO	GO:0032233	positive regulation of actin filament bundle assembly
SYNPO2	GO:0032233	positive regulation of actin filament bundle assembly
SYNPO2L	GO:0032233	positive regulation of actin filament bundle assembly
SYS1	GO:0006895; GO:0034067; GO:0043001	Golgi to endosome transport; Golgi to plasma membrane protein transport; protein localization to Golgi apparatus
SYT1	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT10	GO:0017156	calcium-ion regulated exocytosis
SYT11	GO:0006906; GO:0016079; GO:0017156	calcium-ion regulated exocytosis; synaptic vesicle exocytosis; vesicle fusion
SYT12	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT13	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT15	GO:0017156	calcium-ion regulated exocytosis
SYT15B	GO:0017156	calcium-ion regulated exocytosis
SYT17	GO:0017156	calcium-ion regulated exocytosis
SYT2	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT3	GO:0017156	calcium-ion regulated exocytosis
SYT4	GO:0006906; GO:0016079; GO:0017156	calcium-ion regulated exocytosis; synaptic vesicle exocytosis; vesicle fusion
SYT5	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT6	GO:0017156	calcium-ion regulated exocytosis
SYT7	GO:0006906; GO:0016079; GO:0017156	calcium-ion regulated exocytosis; synaptic vesicle exocytosis; vesicle fusion
SYT8	GO:0016079; GO:0017156; GO:0048488	calcium-ion regulated exocytosis; synaptic vesicle endocytosis; synaptic vesicle exocytosis
SYT9	GO:0017156	calcium-ion regulated exocytosis
SYTL1	GO:0006887	exocytosis
SYTL2	GO:0006887	exocytosis
SYTL3	GO:0006887	exocytosis
SYTL4	GO:0006887	exocytosis
SYTL5	GO:0006887	exocytosis
SYVN1	GO:0036503; GO:0043161	ERAD pathway; proteasome-mediated ubiquitin-dependent protein catabolic process
TAB1	GO:0006470	protein dephosphorylation
TAB2	GO:0043123; GO:0045860	positive regulation of canonical NF-kappaB signal transduction; positive regulation of protein kinase activity
TAB3	GO:0043123	positive regulation of canonical NF-kappaB signal transduction
TAC1	GO:0006954; GO:0007186; GO:0007204	G protein-coupled receptor signaling pathway; inflammatory response; positive regulation of cytosolic calcium ion concentration
TAC3	GO:0008217	regulation of blood pressure
TAC4	GO:0006954; GO:0007186; GO:0007204	G protein-coupled receptor signaling pathway; inflammatory response; positive regulation of cytosolic calcium ion concentration
TACC1	GO:0000226; GO:0007097; GO:0030900	forebrain development; microtubule cytoskeleton organization; nuclear migration
TACC2	GO:0000226; GO:0007097; GO:0030900	forebrain development; microtubule cytoskeleton organization; nuclear migration
TACC3	GO:0000226; GO:0007097; GO:0030900	forebrain development; microtubule cytoskeleton organization; nuclear migration
TACR1	GO:0032886; GO:2000147	positive regulation of cell motility; regulation of microtubule-based process
TACR2	GO:0032886; GO:2000147	positive regulation of cell motility; regulation of microtubule-based process
TACR3	GO:0032886; GO:2000147	positive regulation of cell motility; regulation of microtubule-based process
TADA1	GO:0006357	regulation of transcription by RNA polymerase II
TADA2A	GO:0006338; GO:0006357	chromatin remodeling; regulation of transcription by RNA polymerase II
TADA2B	GO:0006338; GO:0006357	chromatin remodeling; regulation of transcription by RNA polymerase II
TADA3	GO:0006357	regulation of transcription by RNA polymerase II
TAF1	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF10	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF11	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L10	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L11	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L12	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L13	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L14	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L2	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L3	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L4	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L5	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L6	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L7	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L8	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF11L9	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF12	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF13	GO:0006366	transcription by RNA polymerase II
TAF1B	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I
TAF1L	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF2	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF3	GO:0045944	positive regulation of transcription by RNA polymerase II
TAF4	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF4B	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF5	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF5L	GO:0006355; GO:0006367	regulation of DNA-templated transcription; transcription initiation at RNA polymerase II promoter
TAF6	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF6L	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF7	GO:0006357; GO:0051123	RNA polymerase II preinitiation complex assembly; regulation of transcription by RNA polymerase II
TAF7L	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF8	GO:0006367	transcription initiation at RNA polymerase II promoter
TAF9	GO:0051123	RNA polymerase II preinitiation complex assembly
TAF9B	GO:0051123	RNA polymerase II preinitiation complex assembly
TAFA1	GO:0042127; GO:0048699	generation of neurons; regulation of cell population proliferation
TAFA5	GO:0007186	G protein-coupled receptor signaling pathway
TAGLN	GO:0007015	actin filament organization
TAGLN2	GO:0007015	actin filament organization
TAGLN3	GO:0007015	actin filament organization
TAL1	GO:0006357	regulation of transcription by RNA polymerase II
TAL2	GO:0006357	regulation of transcription by RNA polymerase II
TAMM41	GO:0032049	cardiolipin biosynthetic process
TANC2	GO:0010975; GO:0022603; GO:0099175	regulation of anatomical structure morphogenesis; regulation of neuron projection development; regulation of postsynapse organization
TANGO6	GO:0009306	protein secretion
TAOK1	GO:0006468; GO:0051493	protein phosphorylation; regulation of cytoskeleton organization
TAOK2	GO:0006468	protein phosphorylation
TAOK3	GO:0000165; GO:0006468; GO:0043408; GO:0048812	MAPK cascade; neuron projection morphogenesis; protein phosphorylation; regulation of MAPK cascade
TAP1	GO:0055085	transmembrane transport
TAP2	GO:0055085	transmembrane transport
TAPBP	GO:0019882; GO:0065003	antigen processing and presentation; protein-containing complex assembly
TAPBPL	GO:0019882; GO:0065003	antigen processing and presentation; protein-containing complex assembly
TARBP1	GO:0030488	tRNA methylation
TARBP2	GO:0030422; GO:0051252	regulation of RNA metabolic process; siRNA processing
TARDBP	GO:0010468	regulation of gene expression
TARM1	GO:0002764	immune response-regulating signaling pathway
TARS1	GO:0006399; GO:0006412; GO:0006520	amino acid metabolic process; tRNA metabolic process; translation
TARS2	GO:0006399; GO:0006412; GO:0006520	amino acid metabolic process; tRNA metabolic process; translation
TARS3	GO:0006399; GO:0006412; GO:0006520	amino acid metabolic process; tRNA metabolic process; translation
TAS1R2	GO:0050909	sensory perception of taste
TAS1R3	GO:0050909	sensory perception of taste
TAS2R1	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R10	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R13	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R14	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R16	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R19	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R20	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R3	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R30	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R31	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R33	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R36	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R38	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R39	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R4	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R41	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R42	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R43	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R45	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R46	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R5	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R50	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R60	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R7	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R8	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TAS2R9	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste
TASL	GO:0007040; GO:0051453	lysosome organization; regulation of intracellular pH
TASOR	GO:0010638; GO:0033044; GO:0033365; GO:0044089; GO:0045814; GO:1902275	negative regulation of gene expression, epigenetic; positive regulation of cellular component biogenesis; positive regulation of organelle organization; protein localization to organelle; regulation of chromatin organization; regulation of chromosome organization
TASP1	GO:0051604	protein maturation
TBC1D1	GO:0090630	activation of GTPase activity
TBC1D10A	GO:0090630	activation of GTPase activity
TBC1D10B	GO:0090630	activation of GTPase activity
TBC1D10C	GO:0090630	activation of GTPase activity
TBC1D12	GO:0090630; GO:1902115	activation of GTPase activity; regulation of organelle assembly
TBC1D13	GO:0006886; GO:0090630	activation of GTPase activity; intracellular protein transport
TBC1D14	GO:0090630; GO:1902115	activation of GTPase activity; regulation of organelle assembly
TBC1D15	GO:0090630	activation of GTPase activity
TBC1D16	GO:0090630	activation of GTPase activity
TBC1D17	GO:0090630	activation of GTPase activity
TBC1D2	GO:0090630	activation of GTPase activity
TBC1D20	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
TBC1D21	GO:0090630	activation of GTPase activity
TBC1D22A	GO:0090630	activation of GTPase activity
TBC1D22B	GO:0090630	activation of GTPase activity
TBC1D23	GO:0006903; GO:0016043; GO:0042147	cellular component organization; retrograde transport, endosome to Golgi; vesicle targeting
TBC1D25	GO:0090630	activation of GTPase activity
TBC1D26	GO:0090630	activation of GTPase activity
TBC1D2B	GO:0090630	activation of GTPase activity
TBC1D3	GO:0090630	activation of GTPase activity
TBC1D30	GO:0090630	activation of GTPase activity
TBC1D31	GO:0060271	cilium assembly
TBC1D32	GO:1905515	non-motile cilium assembly
TBC1D3B	GO:0090630	activation of GTPase activity
TBC1D3C	GO:0090630	activation of GTPase activity
TBC1D3D	GO:0090630	activation of GTPase activity
TBC1D3E	GO:0090630	activation of GTPase activity
TBC1D3F	GO:0090630	activation of GTPase activity
TBC1D3G	GO:0090630	activation of GTPase activity
TBC1D3H	GO:0090630	activation of GTPase activity
TBC1D3I	GO:0090630	activation of GTPase activity
TBC1D3K	GO:0090630	activation of GTPase activity
TBC1D3L	GO:0090630	activation of GTPase activity
TBC1D4	GO:0090630	activation of GTPase activity
TBC1D5	GO:0090630	activation of GTPase activity
TBC1D7	GO:0032007; GO:0090630	activation of GTPase activity; negative regulation of TOR signaling
